Container Description,Container Type,Genres,Artists,Play Count,Duration_Hours
N4T - GHANAMUSTGO,ALBUM,"African, Afro-Beat, Hip Hop/Rap, Music",N4T,5,0.1334688888888889
N4T - GHANAMUSTGO,ALBUM,"African, Afro-Beat, Hip Hop/Rap, Music",N4T,1,0.03865805555555556
N4T - GHANAMUSTGO,ALBUM,"African, Afro-Beat, Hip Hop/Rap, Music",N4T,1,0.037470833333333335
N4T - GHANAMUSTGO,ALBUM,"African, Afro-Beat, Hip Hop/Rap, Music",N4T,1,0.04656861111111111
N4T - GHANAMUSTGO,ALBUM,"African, Afro-Beat, Hip Hop/Rap, Music",N4T,2,0.061179166666666666
N4T - GHANAMUSTGO,ALBUM,"African, Afro-Beat, Hip Hop/Rap, Music",N4T,1,0.04813111111111111
Ken Carson - More Chaos,ALBUM,"Hip Hop/Rap, Music",Ken Carson,1,0.00892111111111111
Ken Carson - More Chaos,ALBUM,"Hip Hop/Rap, Music",Ken Carson,3,0.033896944444444445
Ken Carson - More Chaos,ALBUM,"Hip Hop/Rap, Music",Ken Carson,1,0.024618611111111112
Ken Carson - More Chaos,ALBUM,"Hip Hop/Rap, Music",Ken Carson,5,0.1737452777777778
Ken Carson - More Chaos,ALBUM,"Hip Hop/Rap, Music",Ken Carson,2,0.09055777777777778
Ken Carson - More Chaos,ALBUM,"Hip Hop/Rap, Music",Ken Carson,2,0.09846972222222222
Ken Carson - More Chaos,ALBUM,"Hip Hop/Rap, Music","Destroy Lonely, Ken Carson, Playboi Carti",2,0.09671555555555555
T Mulla - Back Outside - Single,ALBUM,"African, Afrobeats, Music",T Mulla,1,0.011720277777777777
T Mulla - Back Outside - Single,ALBUM,"African, Afrobeats, Music",T Mulla,3,0.10322416666666667
T Mulla - Back Outside - Single,ALBUM,"African, Afrobeats, Music",T Mulla,1,0.009470277777777777
T Mulla - Back Outside - Single,ALBUM,"African, Afrobeats, Music",T Mulla,5,0.15175083333333333
T Mulla - Back Outside - Single,ALBUM,"African, Afrobeats, Music",T Mulla,3,0.0908325
T Mulla - Back Outside - Single,ALBUM,"African, Afrobeats, Music",T Mulla,2,0.05392916666666667
T Mulla - Back Outside - Single,ALBUM,"African, Afrobeats, Music",T Mulla,2,0.065805
T Mulla - Back Outside - Single,ALBUM,"African, Afrobeats, Music",T Mulla,1,0.03983333333333333
Playboi Carti - MUSIC - SORRY 4 DA WAIT,ALBUM,"Hip Hop/Rap, Music",Playboi Carti,3,0.06451722222222223
Playboi Carti - MUSIC - SORRY 4 DA WAIT,ALBUM,"Hip Hop/Rap, Music",Playboi Carti,3,0.09939944444444444
Playboi Carti - MUSIC - SORRY 4 DA WAIT,ALBUM,"Hip Hop/Rap, Music",Playboi Carti,1,0.032204722222222225
Playboi Carti - MUSIC - SORRY 4 DA WAIT,ALBUM,"Hip Hop/Rap, Music","Playboi Carti, Skepta",6,0.19513555555555556
Playboi Carti - MUSIC - SORRY 4 DA WAIT,ALBUM,"Hip Hop/Rap, Music","Future, Playboi Carti, Ty Dolla $ign, Young Thug",4,0.12788416666666666
YT - OI!,ALBUM,"Hip Hop/Rap, Music, Rap","Fimiguerrero, YT",2,0.05153694444444445
YT - OI!,ALBUM,"Hip Hop/Rap, Music, Rap","Fimiguerrero, YT",2,0.020730277777777778
YT - OI!,ALBUM,"Hip Hop/Rap, Music, Rap","Fimiguerrero, YT",1,0.0147075
YT - OI!,ALBUM,"Hip Hop/Rap, Music, Rap","Fimiguerrero, YT",1,0.022561666666666667
YT - OI!,ALBUM,"Hip Hop/Rap, Music, Rap","Fimiguerrero, YT",1,0.030119444444444445
YT - OI!,ALBUM,"Hip Hop/Rap, Music, Rap","Fimiguerrero, Lancey Foux, YT",2,0.056556666666666665
YT - OI!,ALBUM,"Hip Hop/Rap, Music, Rap","Fimiguerrero, YT",1,0.030119444444444445
YT - OI!,ALBUM,"Hip Hop/Rap, Music, Rap","Fimiguerrero, YT",1,0.030119166666666666
YT - OI!,ALBUM,"Hip Hop/Rap, Music, Rap","Fimiguerrero, YT",1,0.030119444444444445
YT - OI!,ALBUM,"Hip Hop/Rap, Music, Rap","Fimiguerrero, YT",4,0.15646666666666667
YT - OI!,ALBUM,"Hip Hop/Rap, Music, Rap",YT,2,0.04028222222222222
YT - OI!,ALBUM,"Hip Hop/Rap, Music, Rap",YT,1,0.03484555555555555
YoungBoy Never Broke Again - AI YoungBoy,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,1,0.044539444444444444
YoungBoy Never Broke Again - AI YoungBoy,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,1,0.044444444444444446
YoungBoy Never Broke Again - AI YoungBoy,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,1,0.03976166666666667
YoungBoy Never Broke Again - AI YoungBoy,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,1,0.014577777777777778
YoungBoy Never Broke Again - AI YoungBoy,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,2,0.06598444444444444
YoungBoy Never Broke Again - AI YoungBoy,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,1,0.019206388888888887
YoungBoy Never Broke Again - AI YoungBoy,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,2,0.07631083333333333
YoungBoy Never Broke Again - AI YoungBoy,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,1,0.009220833333333333
YoungBoy Never Broke Again - AI YoungBoy,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,3,0.09161
YoungBoy Never Broke Again - AI YoungBoy,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,1,0.017163055555555556
YoungBoy Never Broke Again - AI YoungBoy,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,2,0.08759027777777778
Dave - We're All Alone In This Together,ALBUM,"Hip Hop/Rap, Music",Dave,1,0.05583333333333333
Dave - We're All Alone In This Together,ALBUM,"Hip Hop/Rap, Music","Boj, Dave",4,0.22708861111111112
Dave - We're All Alone In This Together,ALBUM,"Hip Hop/Rap, Hip-Hop, Music",Dave,1,0.09607972222222222
Dave - We're All Alone In This Together,ALBUM,"Hip Hop/Rap, Hip-Hop, Music","Dave, Snoh Aalegra",2,0.12826972222222222
J Hus - Big Conspiracy,ALBUM,"Hip Hop/Rap, Music",J Hus,2,0.0466225
J Hus - Big Conspiracy,ALBUM,"Hip Hop/Rap, Music",J Hus,3,0.1531375
J Hus - Big Conspiracy,ALBUM,"Hip Hop/Rap, Music",J Hus,1,0.06079138888888889
J Hus - Big Conspiracy,ALBUM,"Hip Hop/Rap, Music",J Hus,4,0.24503222222222223
kwes e - yup - EP,ALBUM,"Dance, Hip Hop/Rap, Music",kwes e,3,0.08087666666666667
kwes e - yup - EP,ALBUM,"Dance, Hip Hop/Rap, Music",kwes e,3,0.09018944444444445
kwes e - yup - EP,ALBUM,"Dance, Hip Hop/Rap, Music",kwes e,3,0.11650361111111111
kwes e - yup - EP,ALBUM,"Dance, Hip Hop/Rap, Music",kwes e,1,0.056474166666666666
kwes e - yup - EP,ALBUM,"Dance, Hip Hop/Rap, Music",kwes e,1,0.03926583333333333
kwes e - yup - EP,ALBUM,"Dance, Hip Hop/Rap, Music",kwes e,1,0.017464722222222222
kwes e - yup - EP,ALBUM,"Dance, Hip Hop/Rap, Music",kwes e,2,0.07554166666666666
kwes e - yup - EP,ALBUM,"Dance, Hip Hop/Rap, Music",kwes e,1,0.01801222222222222
Central Cee - Booga - Single,ALBUM,"Hip Hop/Rap, Music, Rap",Central Cee,1,0.06199888888888889
Central Cee - Booga - Single,ALBUM,"Hip Hop/Rap, Music, Rap",Central Cee,1,0.016613333333333334
Central Cee - Booga - Single,ALBUM,"Hip Hop/Rap, Music, Rap",Central Cee,3,0.06396805555555556
Central Cee - Booga - Single,ALBUM,"Hip Hop/Rap, Music, Rap",Central Cee,2,0.04185611111111111
Central Cee - Booga - Single,ALBUM,"Hip Hop/Rap, Music, Rap",Central Cee,1,0.03131472222222222
Central Cee - Booga - Single,ALBUM,"Hip Hop/Rap, Music, Rap",Central Cee,1,0.014912777777777778
Central Cee - Booga - Single,ALBUM,"Hip Hop/Rap, Music, Rap",Central Cee,3,0.09394416666666666
Central Cee - Booga - Single,ALBUM,"Hip Hop/Rap, Music, Rap",Central Cee,1,0.03130611111111111
Central Cee - Booga - Single,ALBUM,"Hip Hop/Rap, Music, Rap",Central Cee,1,0.0142225
Central Cee - Booga - Single,ALBUM,"Hip Hop/Rap, Music, Rap",Central Cee,1,0.014044444444444444
Central Cee - Booga - Single,ALBUM,"Hip Hop/Rap, Music, Rap",Central Cee,1,0.03131472222222222
Central Cee - Booga - Single,ALBUM,"Hip Hop/Rap, Music, Rap",Central Cee,2,0.05165388888888889
Central Cee - Booga - Single,ALBUM,"Hip Hop/Rap, Music, Rap",Central Cee,1,0.026359444444444446
YoungBoy Never Broke Again - AI YoungBoy 2,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,2,0.07884444444444444
YoungBoy Never Broke Again - AI YoungBoy 2,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,1,0.05162944444444444
YoungBoy Never Broke Again - AI YoungBoy 2,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,1,0.013466944444444445
YoungBoy Never Broke Again - AI YoungBoy 2,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,4,0.22395333333333334
YoungBoy Never Broke Again - AI YoungBoy 2,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,2,0.11217861111111112
fakemink - Can't Let Go - Single,ALBUM,"Hip Hop/Rap, Music",fakemink,1,0.011229722222222223
fakemink - Can't Let Go - Single,ALBUM,"Hip Hop/Rap, Music",fakemink,2,0.055952777777777775
fakemink - Can't Let Go - Single,ALBUM,"Hip Hop/Rap, Music",fakemink,2,0.0383225
fakemink - Can't Let Go - Single,ALBUM,"Hip Hop/Rap, Music",fakemink,8,0.23700972222222222
fakemink - Can't Let Go - Single,ALBUM,"Hip Hop/Rap, Music",fakemink,1,0.010159444444444445
fakemink - Can't Let Go - Single,ALBUM,"Hip Hop/Rap, Music",fakemink,1,0.012641111111111112
fakemink - Can't Let Go - Single,ALBUM,"Hip Hop/Rap, Music",fakemink,1,0.027976388888888887
fakemink - Can't Let Go - Single,ALBUM,"Hip Hop/Rap, Music",fakemink,1,0.022411666666666667
fakemink - Can't Let Go - Single,ALBUM,"Hip Hop/Rap, Music",fakemink,1,0.013515833333333333
fakemink - Can't Let Go - Single,ALBUM,"Hip Hop/Rap, Music",fakemink,1,0.015193333333333333
fakemink - Can't Let Go - Single,ALBUM,"Hip Hop/Rap, Music",fakemink,1,0.027976388888888887
Alex Aiono - Does It Feel Like Falling EP,ALBUM,"Music, Pop",Alex Aiono,4,0.17994027777777777
Alex Aiono - Does It Feel Like Falling EP,ALBUM,"Music, Pop",Alex Aiono,2,0.08141444444444444
Alex Aiono - Does It Feel Like Falling EP,ALBUM,"Music, Pop",Alex Aiono,1,0.06525527777777777
Alex Aiono - Does It Feel Like Falling EP,ALBUM,"Music, Pop",Alex Aiono,1,0.016129722222222222
Alex Aiono - Does It Feel Like Falling EP,ALBUM,"Music, Pop",Alex Aiono,3,0.11965333333333333
YoungBoy Never Broke Again - Until Death Call My Name Reloaded,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,1,0.05410888888888889
YoungBoy Never Broke Again - Until Death Call My Name Reloaded,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,1,0.011698055555555555
YoungBoy Never Broke Again - Until Death Call My Name Reloaded,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,2,0.04112777777777778
YoungBoy Never Broke Again - Until Death Call My Name Reloaded,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,2,0.06820805555555555
YoungBoy Never Broke Again - Until Death Call My Name Reloaded,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,4,0.13867833333333332
YoungBoy Never Broke Again - Until Death Call My Name Reloaded,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,1,0.011601666666666666
YoungBoy Never Broke Again - Until Death Call My Name Reloaded,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,1,0.014011944444444445
YoungBoy Never Broke Again - Until Death Call My Name Reloaded,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,3,0.12240333333333334
Tiakola - BDLM VOL.1,ALBUM,"Hip Hop/Rap, Music","Genezio, Prototype, Tiakola",1,0.037678333333333335
Tiakola - BDLM VOL.1,ALBUM,"Hip Hop/Rap, Music","Genezio, Liim's, Prototype, SDM, Tiakola",4,0.16697305555555556
Tiakola - BDLM VOL.1,ALBUM,"Hip Hop/Rap, Music",Tiakola,1,0.033495833333333336
Tiakola - BDLM VOL.1,ALBUM,"Hip Hop/Rap, Music","Genezio, Liim's, Prototype, SDM, Tiakola",4,0.22127083333333333
Central Cee & Sexyy Red - GUILT TRIPPIN - Single,ALBUM,"Hip Hop/Rap, Music, Rap","Central Cee, Sexyy Red",2,0.08218805555555556
Central Cee & Sexyy Red - GUILT TRIPPIN - Single,ALBUM,"Hip Hop/Rap, Music, Rap","Central Cee, Sexyy Red",5,0.15752944444444444
Central Cee & Sexyy Red - GUILT TRIPPIN - Single,ALBUM,"Hip Hop/Rap, Music, Rap","Central Cee, Sexyy Red",4,0.047303055555555557
Central Cee & Sexyy Red - GUILT TRIPPIN - Single,ALBUM,"Hip Hop/Rap, Music, Rap","Central Cee, Sexyy Red",1,0.039626666666666664
Central Cee & Sexyy Red - GUILT TRIPPIN - Single,ALBUM,"Hip Hop/Rap, Music, Rap","Central Cee, Sexyy Red",1,0.016245833333333334
Central Cee & Sexyy Red - GUILT TRIPPIN - Single,ALBUM,"Hip Hop/Rap, Music, Rap","Central Cee, Sexyy Red",2,0.06259361111111111
Central Cee & Sexyy Red - GUILT TRIPPIN - Single,ALBUM,"Hip Hop/Rap, Music, Rap","Central Cee, Sexyy Red",1,0.00993
Central Cee & Sexyy Red - GUILT TRIPPIN - Single,ALBUM,"Hip Hop/Rap, Music, Rap","Central Cee, Sexyy Red",1,0.042611111111111113
Lancey Foux - Pink II,ALBUM,"Hip Hop/Rap, Music",Lancey Foux,2,0.084185
Lancey Foux - Pink II,ALBUM,"Hip Hop/Rap, Music",Lancey Foux,1,0.04987222222222222
Lancey Foux - Pink II,ALBUM,"Hip Hop/Rap, Music",Lancey Foux,2,0.07074111111111112
Lancey Foux - Pink II,ALBUM,"Hip Hop/Rap, Music",Lancey Foux,1,0.04972222222222222
Lancey Foux - Pink II,ALBUM,"Hip Hop/Rap, Music",Lancey Foux,1,0.04987222222222222
Lancey Foux - Pink II,ALBUM,"Hip Hop/Rap, Music",Lancey Foux,3,0.09120694444444444
Lancey Foux - Pink II,ALBUM,"Hip Hop/Rap, Music",Lancey Foux,1,0.04972222222222222
Lancey Foux - Pink II,ALBUM,"Hip Hop/Rap, Music",Lancey Foux,1,0.008388888888888888
Zaylevelten - SHOW ME LUV (feat. Fimiguerrero) - Single,ALBUM,"Hip Hop/Rap, Music, Rap","Fimiguerrero, Zaylevelten",2,0.062275
Zaylevelten - SHOW ME LUV (feat. Fimiguerrero) - Single,ALBUM,"Hip Hop/Rap, Music, Rap","Fimiguerrero, Zaylevelten",3,0.0501575
Zaylevelten - SHOW ME LUV (feat. Fimiguerrero) - Single,ALBUM,"Hip Hop/Rap, Music, Rap","Fimiguerrero, Zaylevelten",4,0.08839527777777778
Zaylevelten - SHOW ME LUV (feat. Fimiguerrero) - Single,ALBUM,"Hip Hop/Rap, Music, Rap","Fimiguerrero, Zaylevelten",1,0.049749166666666664
Zaylevelten - SHOW ME LUV (feat. Fimiguerrero) - Single,ALBUM,"Hip Hop/Rap, Music, Rap","Fimiguerrero, Zaylevelten",2,0.04951194444444444
Zaylevelten - SHOW ME LUV (feat. Fimiguerrero) - Single,ALBUM,"Hip Hop/Rap, Music, Rap","Fimiguerrero, Zaylevelten",1,0.018834166666666666
Zaylevelten - SHOW ME LUV (feat. Fimiguerrero) - Single,ALBUM,"Hip Hop/Rap, Music, Rap","Fimiguerrero, Zaylevelten",1,0.03047611111111111
Zaylevelten - SHOW ME LUV (feat. Fimiguerrero) - Single,ALBUM,"Hip Hop/Rap, Music, Rap",Zaylevelten,2,0.04286472222222222
Zaylevelten - SHOW ME LUV (feat. Fimiguerrero) - Single,ALBUM,"Hip Hop/Rap, Music, Rap",Zaylevelten,2,0.056597777777777775
,PLAYLIST,"African, Afrobeats, Hip Hop/Rap, Music","Ayo Maff, Kojo Funds, Mayorkun, Shoday",4,0.08351083333333334
,PLAYLIST,"Bollywood, Indian, Music","Arijit Singh, Harshdeep Kaur",1,0.010003333333333333
,PLAYLIST,"Adult Alternative, Alternative, Music, Rock",First Aid Kit,1,0.052858055555555554
,PLAYLIST,"African, Afro-Pop, Afrobeats, Hip Hop/Rap, Indian, Indian Pop, Music","AP Dhillon, Asake, FOLA, KASYAP, Tiakola, Youngveer",5,0.12252416666666667
,PLAYLIST,"African, Coupé-Décalé, France, Hardcore Rap, Hip Hop/Rap, Music, World","Ninho, Team Paiya, Young Thug, YoungBoy Never Broke Again",4,0.13167805555555556
,PLAYLIST,"Hip Hop/Rap, Music",fakemink,1,0.013088333333333334
,PLAYLIST,"Music, R&B/Soul",Tems,1,0.02844722222222222
fakemink & Fimiguerrero - Black Jeep - Single,ALBUM,"Hip Hop/Rap, Music","Fimiguerrero, fakemink",7,0.1598675
fakemink & Fimiguerrero - Black Jeep - Single,ALBUM,"Hip Hop/Rap, Music","Fimiguerrero, fakemink",4,0.09573472222222222
fakemink & Fimiguerrero - Black Jeep - Single,ALBUM,"Hip Hop/Rap, Music","Fimiguerrero, fakemink",3,0.08623305555555555
fakemink & Fimiguerrero - Black Jeep - Single,ALBUM,"Hip Hop/Rap, Music","Fimiguerrero, fakemink",1,0.030208333333333334
fakemink & Fimiguerrero - Black Jeep - Single,ALBUM,"Hip Hop/Rap, Music","Fimiguerrero, fakemink",2,0.05624888888888889
Lorde - Pure Heroine,ALBUM,"Alternative, Music",Lorde,6,0.40113583333333336
Frank Ocean - Blonde,ALBUM,"Music, Pop",Frank Ocean,6,0.39970555555555554
Young Eman & Eline De Sainté Vherodia - popstar in da bits - Single,ALBUM,"Hip Hop/Rap, Hip-Hop, Music","Eline De Sainté Vherodia, Young Eman",3,0.11920722222222223
Young Eman & Eline De Sainté Vherodia - popstar in da bits - Single,ALBUM,"Hip Hop/Rap, Hip-Hop, Music","Eline De Sainté Vherodia, Young Eman",2,0.061662777777777775
Young Eman & Eline De Sainté Vherodia - popstar in da bits - Single,ALBUM,"Hip Hop/Rap, Hip-Hop, Music","Eline De Sainté Vherodia, Young Eman",1,0.03999138888888889
Young Eman & Eline De Sainté Vherodia - popstar in da bits - Single,ALBUM,"Hip Hop/Rap, Hip-Hop, Music","Eline De Sainté Vherodia, Young Eman",1,0.014237222222222222
Young Eman & Eline De Sainté Vherodia - popstar in da bits - Single,ALBUM,"Hip Hop/Rap, Hip-Hop, Music","Eline De Sainté Vherodia, Young Eman",1,0.011069166666666666
Young Eman & Eline De Sainté Vherodia - popstar in da bits - Single,ALBUM,"Hip Hop/Rap, Hip-Hop, Music","Eline De Sainté Vherodia, Young Eman",1,0.03866666666666667
Young Eman & Eline De Sainté Vherodia - popstar in da bits - Single,ALBUM,"Hip Hop/Rap, Hip-Hop, Music","Eline De Sainté Vherodia, Young Eman",3,0.10951166666666666
sixzino - Wya + Wytm - Single,ALBUM,"Hip Hop/Rap, Music",sixzino,6,0.2574472222222222
sixzino - Wya + Wytm - Single,ALBUM,"Hip Hop/Rap, Music",sixzino,1,0.022391666666666667
sixzino - Wya + Wytm - Single,ALBUM,"Hip Hop/Rap, Music",sixzino,1,0.014214444444444444
sixzino - Wya + Wytm - Single,ALBUM,"Hip Hop/Rap, Music",sixzino,1,0.04472222222222222
sixzino - Wya + Wytm - Single,ALBUM,"Hip Hop/Rap, Music",sixzino,1,0.0259825
sixzino - Wya + Wytm - Single,ALBUM,"Hip Hop/Rap, Music",sixzino,1,0.02239722222222222
YoungBoy Never Broke Again - Slime Cry,ALBUM,"Hip Hop/Rap, Music","Burna Boy, YoungBoy Never Broke Again",6,0.12102194444444445
YoungBoy Never Broke Again - Slime Cry,ALBUM,"Hip Hop/Rap, Music","Burna Boy, YoungBoy Never Broke Again",2,0.09378972222222222
YoungBoy Never Broke Again - Slime Cry,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,2,0.059685277777777775
YoungBoy Never Broke Again - Slime Cry,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,2,0.04185777777777778
YoungBoy Never Broke Again - Slime Cry,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,2,0.06934694444444445
FirstKlaz & Hitsound - I Like Girls - Single,ALBUM,"African, Afro-Beat, Music","FirstKlaz, Hitsound",1,0.04876277777777778
FirstKlaz & Hitsound - I Like Girls - Single,ALBUM,"African, Afro-Beat, Music","FirstKlaz, Hitsound",7,0.22973
FirstKlaz & Hitsound - I Like Girls - Single,ALBUM,"African, Afro-Beat, Music","FirstKlaz, Hitsound",3,0.03518472222222222
FirstKlaz & Hitsound - I Like Girls - Single,ALBUM,"African, Afro-Beat, Music","FirstKlaz, Hitsound",2,0.07043027777777777
Rim'K & L2B - French Riviera - Single Radio,RADIO,"Hip Hop/Rap, Music","Genezio, Prototype, Tiakola",1,0.05744111111111111
Rim'K & L2B - French Riviera - Single Radio,RADIO,"Hip Hop/Rap, Music","Jul, Rsko, Tiakola",4,0.18564027777777778
Rim'K & L2B - French Riviera - Single Radio,RADIO,"Hip Hop/Rap, Music","Lacrim, Tiakola",2,0.06616666666666667
Rim'K & L2B - French Riviera - Single Radio,RADIO,"Hip Hop/Rap, Music",Rsko,1,0.011647777777777778
Rim'K & L2B - French Riviera - Single Radio,RADIO,"France, Hip Hop/Rap, Music, World",Ninho,1,0.008574722222222221
Rim'K & L2B - French Riviera - Single Radio,RADIO,"Hip Hop/Rap, Music",Tiakola,1,0.05358888888888889
ROSÉ - rosie,ALBUM,"Music, Pop",ROSÉ,5,0.1388861111111111
ROSÉ - rosie,ALBUM,"Music, Pop",ROSÉ,3,0.15679027777777776
ROSÉ - rosie,ALBUM,"Music, Pop",ROSÉ,1,0.039656944444444446
ROSÉ - rosie,ALBUM,"Music, Pop",ROSÉ,1,0.047661944444444444
Darkoo - Focus On Me (All The Sexy Girls In The Club) - Single,ALBUM,"African, Afrobeats, Music",Darkoo,1,0.038726666666666666
Darkoo - Focus On Me (All The Sexy Girls In The Club) - Single,ALBUM,"African, Afrobeats, Music",Darkoo,4,0.10582166666666666
Darkoo - Focus On Me (All The Sexy Girls In The Club) - Single,ALBUM,"African, Afrobeats, Music",Darkoo,1,0.02232388888888889
Darkoo - Focus On Me (All The Sexy Girls In The Club) - Single,ALBUM,"African, Afrobeats, Music",Darkoo,1,0.029796944444444445
Darkoo - Focus On Me (All The Sexy Girls In The Club) - Single,ALBUM,"African, Afrobeats, Music",Darkoo,4,0.17103666666666667
fakemink - London Pound Cake - Single,ALBUM,"Hip Hop/Rap, Music",fakemink,4,0.14309527777777778
fakemink - London Pound Cake - Single,ALBUM,"Hip Hop/Rap, Music",fakemink,4,0.1154125
fakemink - London Pound Cake - Single,ALBUM,"Hip Hop/Rap, Music",fakemink,1,0.022054166666666666
fakemink - London Pound Cake - Single,ALBUM,"Hip Hop/Rap, Music",fakemink,1,0.024225555555555556
fakemink - London Pound Cake - Single,ALBUM,"Hip Hop/Rap, Music",fakemink,3,0.05059861111111111
fakemink - London Pound Cake - Single,ALBUM,"Hip Hop/Rap, Music",fakemink,1,0.0120575
Cashjunko - Flump (feat. fakemink) - Single,ALBUM,"Alternative, Hip Hop/Rap, Music",Cashjunko,3,0.03650111111111111
Cashjunko - Flump (feat. fakemink) - Single,ALBUM,"Alternative, Hip Hop/Rap, Music",Cashjunko,1,0.010101944444444445
Cashjunko - Flump (feat. fakemink) - Single,ALBUM,"Alternative, Hip Hop/Rap, Music",Cashjunko,1,0.011638611111111112
Cashjunko - Flump (feat. fakemink) - Single,ALBUM,"Alternative, Hip Hop/Rap, Music",Cashjunko,2,0.03568361111111111
Cashjunko - Flump (feat. fakemink) - Single,ALBUM,"Alternative, Hip Hop/Rap, Music",Cashjunko,1,0.015278888888888889
Cashjunko - Flump (feat. fakemink) - Single,ALBUM,"Alternative, Hip Hop/Rap, Music",Cashjunko,2,0.06603166666666667
Cashjunko - Flump (feat. fakemink) - Single,ALBUM,"Alternative, Hip Hop/Rap, Music",Cashjunko,1,0.028604722222222222
Cashjunko - Flump (feat. fakemink) - Single,ALBUM,"Alternative, Hip Hop/Rap, Music",Cashjunko,1,0.029385555555555557
Cashjunko - Flump (feat. fakemink) - Single,ALBUM,"Alternative, Hip Hop/Rap, Music",Cashjunko,2,0.06513833333333334
Cashjunko - Flump (feat. fakemink) - Single,ALBUM,"Alternative, Hip Hop/Rap, Music",Cashjunko,1,0.03395444444444445
Cashjunko - Flump (feat. fakemink) - Single,ALBUM,"Alternative, Hip Hop/Rap, Music",Cashjunko,1,0.03395444444444445
SINN6R - #FEDERAL,ALBUM,"Hip Hop/Rap, Music, Rap",SINN6R,2,0.06549944444444444
SINN6R - #FEDERAL,ALBUM,"Hip Hop/Rap, Music, Rap",SINN6R,2,0.02874111111111111
SINN6R - #FEDERAL,ALBUM,"Hip Hop/Rap, Music, Rap",SINN6R,1,0.013186944444444444
SINN6R - #FEDERAL,ALBUM,"Hip Hop/Rap, Music, Rap",SINN6R,5,0.1359275
